行政区域コード,都道府県名（漢字）,市区町村名（漢字）,都道府県名（ｶﾅ）,市区町村名（ｶﾅ）,コードの改定区分,改正年月日,改正後のコード,改正後の名称,改正後の名称(ｶﾅ),改正事由等,最終市区町村名
42376,長崎県,深江町,ﾅｶﾞｻｷｹﾝ,ﾌｶｴﾁｮｳ,欠番,H18.3.31,42214,南島原市,ﾐﾅﾐｼﾏﾊﾞﾗｼ,合併後は南島原市,南島原市
42381,長崎県,大島村,ﾅｶﾞｻｷｹﾝ,ｵｵｼﾏﾑﾗ,欠番,H17.10.1,42207,平戸市,ﾋﾗﾄﾞｼ,合併後は平戸市,平戸市
42382,長崎県,生月町,ﾅｶﾞｻｷｹﾝ,ｲｷﾂｷﾁｮｳ,欠番,H17.10.1,42207,平戸市,ﾋﾗﾄﾞｼ,合併後は平戸市,平戸市
42383,長崎県,小値賀町,ﾅｶﾞｻｷｹﾝ,ｵﾁﾞｶﾁｮｳ,,,42383,,,,小値賀町
42384,長崎県,宇久町,ﾅｶﾞｻｷｹﾝ,ｳｸﾏﾁ,欠番,H18.3.31,42202,佐世保市,ｻｾﾎﾞｼ,合併後は佐世保市,佐世保市
42385,長崎県,田平町,ﾅｶﾞｻｷｹﾝ,ﾀﾋﾞﾗﾁｮｳ,欠番,H17.10.1,42207,平戸市,ﾋﾗﾄﾞｼ,合併後は平戸市,平戸市
42386,長崎県,福島町,ﾅｶﾞｻｷｹﾝ,ﾌｸｼﾏﾁｮｳ,欠番,H18.1.1,42208,松浦市,ﾏﾂｳﾗｼ,合併後は松浦市,松浦市
42387,長崎県,鷹島町,ﾅｶﾞｻｷｹﾝ,ﾀｶｼﾏﾁｮｳ,欠番,H18.1.1,42208,松浦市,ﾏﾂｳﾗｼ,合併後は松浦市,松浦市
42388,長崎県,江迎町,ﾅｶﾞｻｷｹﾝ,ｴﾑｶｴﾁｮｳ,欠番,H22.3.31,42202,佐世保市,ｻｾﾎﾞｼ,合併後は佐世保市,佐世保市
42389,長崎県,鹿町町,ﾅｶﾞｻｷｹﾝ,ｼｶﾏﾁﾁｮｳ,欠番,H22.3.31,42202,佐世保市,ｻｾﾎﾞｼ,合併後は佐世保市,佐世保市
42390,長崎県,小佐々町,ﾅｶﾞｻｷｹﾝ,ｺｻｻﾞﾁｮｳ,欠番,H18.3.31,42202,佐世保市,ｻｾﾎﾞｼ,合併後は佐世保市,佐世保市
42391,長崎県,佐々町,ﾅｶﾞｻｷｹﾝ,ｻｻﾞﾁｮｳ,,,42391,,,,佐々町
42392,長崎県,吉井町,ﾅｶﾞｻｷｹﾝ,ﾖｼｲﾁｮｳ,欠番,H17.4.1,42202,佐世保市,ｻｾﾎﾞｼ,合併後は佐世保市,佐世保市
42393,長崎県,世知原町,ﾅｶﾞｻｷｹﾝ,ｾﾁﾊﾞﾙﾁｮｳ,欠番,H17.4.1,42202,佐世保市,ｻｾﾎﾞｼ,合併後は佐世保市,佐世保市
42411,長崎県,新上五島町,ﾅｶﾞｻｷｹﾝ,ｼﾝｶﾐｺﾞﾄｳﾁｮｳ,,,42411,,,,新上五島町
43000,熊本県,,ｸﾏﾓﾄｹﾝ,,,,43000,,,,
43100,熊本県,熊本市,ｸﾏﾓﾄｹﾝ,ｸﾏﾓﾄｼ,,,43100,,,,熊本市
43101,熊本県,熊本市中央区,ｸﾏﾓﾄｹﾝ,ｸﾏﾓﾄｼﾁｭｳｵｳｸ,,,43101,,,,熊本市中央区
43102,熊本県,熊本市東区,ｸﾏﾓﾄｹﾝ,ｸﾏﾓﾄｼﾋｶﾞｼｸ,,,43102,,,,熊本市東区
43103,熊本県,熊本市西区,ｸﾏﾓﾄｹﾝ,ｸﾏﾓﾄｼﾆｼｸ,,,43103,,,,熊本市西区
43104,熊本県,熊本市南区,ｸﾏﾓﾄｹﾝ,ｸﾏﾓﾄｼﾐﾅﾐｸ,,,43104,,,,熊本市南区
43105,熊本県,熊本市北区,ｸﾏﾓﾄｹﾝ,ｸﾏﾓﾄｼｷﾀｸ,,,43105,,,,熊本市北区
43201,熊本県,熊本市,ｸﾏﾓﾄｹﾝ,ｸﾏﾓﾄｼ,欠番,H24.4.1,43100,熊本市,ｸﾏﾓﾄｼ,政令指定都市へ移行,熊本市
43202,熊本県,八代市,ｸﾏﾓﾄｹﾝ,ﾔﾂｼﾛｼ,,,43202,,,,八代市
43203,熊本県,人吉市,ｸﾏﾓﾄｹﾝ,ﾋﾄﾖｼｼ,,,43203,,,,人吉市
43204,熊本県,荒尾市,ｸﾏﾓﾄｹﾝ,ｱﾗｵｼ,,,43204,,,,荒尾市
43205,熊本県,水俣市,ｸﾏﾓﾄｹﾝ,ﾐﾅﾏﾀｼ,,,43205,,,,水俣市
43206,熊本県,玉名市,ｸﾏﾓﾄｹﾝ,ﾀﾏﾅｼ,,,43206,,,,玉名市
43207,熊本県,本渡市,ｸﾏﾓﾄｹﾝ,ﾎﾝﾄﾞｼ,欠番,H18.3.27,43215,天草市,ｱﾏｸｻｼ,合併後は天草市,天草市
43208,熊本県,山鹿市,ｸﾏﾓﾄｹﾝ,ﾔﾏｶﾞｼ,,,43208,,,,山鹿市
43209,熊本県,牛深市,ｸﾏﾓﾄｹﾝ,ｳｼﾌﾞｶｼ,欠番,H18.3.27,43215,天草市,ｱﾏｸｻｼ,合併後は天草市,天草市
43210,熊本県,菊池市,ｸﾏﾓﾄｹﾝ,ｷｸﾁｼ,,,43210,,,,菊池市
43211,熊本県,宇土市,ｸﾏﾓﾄｹﾝ,ｳﾄｼ,,,43211,,,,宇土市
43212,熊本県,上天草市,ｸﾏﾓﾄｹﾝ,ｶﾐｱﾏｸｻｼ,,,43212,,,,上天草市
43213,熊本県,宇城市,ｸﾏﾓﾄｹﾝ,ｳｷｼ,,,43213,,,,宇城市
43214,熊本県,阿蘇市,ｸﾏﾓﾄｹﾝ,ｱｿｼ,,,43214,,,,阿蘇市
43215,熊本県,天草市,ｸﾏﾓﾄｹﾝ,ｱﾏｸｻｼ,,,43215,,,,天草市
43216,熊本県,合志市,ｸﾏﾓﾄｹﾝ,ｺｳｼｼ,,,43216,,,,合志市
43341,熊本県,城南町,ｸﾏﾓﾄｹﾝ,ｼﾞョｳﾅﾝﾏﾁ,欠番,H22.3.23,43201,熊本市,ｸﾏﾓﾄｼ,合併後は熊本市,熊本市
43342,熊本県,富合町,ｸﾏﾓﾄｹﾝ,ﾄﾐｱｲﾏﾁ,欠番,H20.10.6,43201,熊本市,ｸﾏﾓﾄｼ,合併後は熊本市,熊本市
43348,熊本県,美里町,ｸﾏﾓﾄｹﾝ,ﾐｻﾄﾏﾁ,,,43348,,,,美里町
43361,熊本県,岱明町,ｸﾏﾓﾄｹﾝ,ﾀｲﾒｲﾏﾁ,欠番,H17.10.3,43206,玉名市,ﾀﾏﾅｼ,合併後は玉名市,玉名市
43362,熊本県,横島町,ｸﾏﾓﾄｹﾝ,ﾖｺｼﾏﾏﾁ,欠番,H17.10.3,43206,玉名市,ﾀﾏﾅｼ,合併後は玉名市,玉名市
43363,熊本県,天水町,ｸﾏﾓﾄｹﾝ,ﾃﾝｽｲﾏﾁ,欠番,H17.10.3,43206,玉名市,ﾀﾏﾅｼ,合併後は玉名市,玉名市
43364,熊本県,玉東町,ｸﾏﾓﾄｹﾝ,ｷﾞｮｸﾄｳﾏﾁ,,,43364,,,,玉東町
43365,熊本県,菊水町,ｸﾏﾓﾄｹﾝ,ｷｸｽｲﾏﾁ,欠番,H18.3.1,43369,和水町,ﾅｺﾞﾐﾏﾁ,合併後は和水町,和水町
43366,熊本県,三加和町,ｸﾏﾓﾄｹﾝ,ﾐｶﾜﾏﾁ,欠番,H18.3.1,43369,和水町,ﾅｺﾞﾐﾏﾁ,合併後は和水町,和水町
43367,熊本県,南関町,ｸﾏﾓﾄｹﾝ,ﾅﾝｶﾝﾏﾁ,,,43367,,,,南関町
43368,熊本県,長洲町,ｸﾏﾓﾄｹﾝ,ﾅｶﾞｽﾏﾁ,,,43368,,,,長洲町
43369,熊本県,和水町,ｸﾏﾓﾄｹﾝ,ﾅｺﾞﾐﾏﾁ,,,43369,,,,和水町
43385,熊本県,植木町,ｸﾏﾓﾄｹﾝ,ｳｴｷﾏﾁ,欠番,H22.3.23,43201,熊本市,ｸﾏﾓﾄｼ,合併後は熊本市,熊本市
43403,熊本県,大津町,ｸﾏﾓﾄｹﾝ,ｵｵﾂﾞﾏﾁ,,,43403,,,,大津町
43404,熊本県,菊陽町,ｸﾏﾓﾄｹﾝ,ｷｸﾖｳﾏﾁ,,,43404,,,,菊陽町
43405,熊本県,合志町,ｸﾏﾓﾄｹﾝ,ｺｳｼﾏﾁ,欠番,H18.2.27,43216,合志市,ｺｳｼｼ,合併後は合志市,合志市
43407,熊本県,西合志町,ｸﾏﾓﾄｹﾝ,ﾆｼｺﾞｳｼﾏﾁ,欠番,H18.2.27,43216,合志市,ｺｳｼｼ,合併後は合志市,合志市
43423,熊本県,南小国町,ｸﾏﾓﾄｹﾝ,ﾐﾅﾐｵｸﾞﾆﾏﾁ,,,43423,,,,南小国町
43424,熊本県,小国町,ｸﾏﾓﾄｹﾝ,ｵｸﾞﾆﾏﾁ,,,43424,,,,小国町
43425,熊本県,産山村,ｸﾏﾓﾄｹﾝ,ｳﾌﾞﾔﾏﾑﾗ,,,43425,,,,産山村
43428,熊本県,高森町,ｸﾏﾓﾄｹﾝ,ﾀｶﾓﾘﾏﾁ,,,43428,,,,高森町
43432,熊本県,西原村,ｸﾏﾓﾄｹﾝ,ﾆｼﾊﾗﾑﾗ,,,43432,,,,西原村
43433,熊本県,南阿蘇村,ｸﾏﾓﾄｹﾝ,ﾐﾅﾐｱｿﾑﾗ,,,43433,,,,南阿蘇村
43441,熊本県,御船町,ｸﾏﾓﾄｹﾝ,ﾐﾌﾈﾏﾁ,,,43441,,,,御船町
43442,熊本県,嘉島町,ｸﾏﾓﾄｹﾝ,ｶｼﾏﾏﾁ,,,43442,,,,嘉島町
43443,熊本県,益城町,ｸﾏﾓﾄｹﾝ,ﾏｼｷﾏﾁ,,,43443,,,,益城町
43444,熊本県,甲佐町,ｸﾏﾓﾄｹﾝ,ｺｳｻﾏﾁ,,,43444,,,,甲佐町
43447,熊本県,山都町,ｸﾏﾓﾄｹﾝ,ﾔﾏﾄﾁｮｳ,,,43447,,,,山都町
43461,熊本県,坂本村,ｸﾏﾓﾄｹﾝ,ｻｶﾓﾄﾑﾗ,欠番,H17.8.1,43202,八代市,ﾔﾂｼﾛｼ,合併後は八代市,八代市
43462,熊本県,千丁町,ｸﾏﾓﾄｹﾝ,ｾﾝﾁｮｳﾏﾁ,欠番,H17.8.1,43202,八代市,ﾔﾂｼﾛｼ,合併後は八代市,八代市
43463,熊本県,鏡町,ｸﾏﾓﾄｹﾝ,ｶｶﾞﾐﾏﾁ,欠番,H17.8.1,43202,八代市,ﾔﾂｼﾛｼ,合併後は八代市,八代市
43464,熊本県,竜北町,ｸﾏﾓﾄｹﾝ,ﾘｭｳﾎｸﾏﾁ,欠番,H17.10.1,43468,氷川町,ﾋｶﾜﾁｮｳ,合併後は氷川町,氷川町
43465,熊本県,宮原町,ｸﾏﾓﾄｹﾝ,ﾐﾔﾊﾗﾏﾁ,欠番,H17.10.1,43468,氷川町,ﾋｶﾜﾁｮｳ,合併後は氷川町,氷川町
43466,熊本県,東陽村,ｸﾏﾓﾄｹﾝ,ﾄｳﾖｳﾑﾗ,欠番,H17.8.1,43202,八代市,ﾔﾂｼﾛｼ,合併後は八代市,八代市
43467,熊本県,泉村,ｸﾏﾓﾄｹﾝ,ｲｽﾞﾐﾑﾗ,欠番,H17.8.1,43202,八代市,ﾔﾂｼﾛｼ,合併後は八代市,八代市
43468,熊本県,氷川町,ｸﾏﾓﾄｹﾝ,ﾋｶﾜﾁｮｳ,,,43468,,,,氷川町
43482,熊本県,芦北町,ｸﾏﾓﾄｹﾝ,ｱｼｷﾀﾏﾁ,,,43482,,,,芦北町
43484,熊本県,津奈木町,ｸﾏﾓﾄｹﾝ,ﾂﾅｷﾞﾏﾁ,,,43484,,,,津奈木町
43501,熊本県,錦町,ｸﾏﾓﾄｹﾝ,ﾆｼｷﾏﾁ,,,43501,,,,錦町
43505,熊本県,多良木町,ｸﾏﾓﾄｹﾝ,ﾀﾗｷﾞﾏﾁ,,,43505,,,,多良木町
43506,熊本県,湯前町,ｸﾏﾓﾄｹﾝ,ﾕﾉﾏｴﾏﾁ,,,43506,,,,湯前町
43507,熊本県,水上村,ｸﾏﾓﾄｹﾝ,ﾐｽﾞｶﾐﾑﾗ,,,43507,,,,水上村
43510,熊本県,相良村,ｸﾏﾓﾄｹﾝ,ｻｶﾞﾗﾑﾗ,,,43510,,,,相良村
43511,熊本県,五木村,ｸﾏﾓﾄｹﾝ,ｲﾂｷﾑﾗ,,,43511,,,,五木村
43512,熊本県,山江村,ｸﾏﾓﾄｹﾝ,ﾔﾏｴﾑﾗ,,,43512,,,,山江村
43513,熊本県,球磨村,ｸﾏﾓﾄｹﾝ,ｸﾏﾑﾗ,,,43513,,,,球磨村
43514,熊本県,あさぎり町,ｸﾏﾓﾄｹﾝ,ｱｻｷﾞﾘﾁｮｳ,,,43514,,,,あさぎり町
43523,熊本県,有明町,ｸﾏﾓﾄｹﾝ,ｱﾘｱｹﾏﾁ,欠番,H18.3.27,43215,天草市,ｱﾏｸｻｼ,合併後は天草市,天草市
43526,熊本県,御所浦町,ｸﾏﾓﾄｹﾝ,ｺﾞｼョｳﾗﾏﾁ,欠番,H18.3.27,43215,天草市,ｱﾏｸｻｼ,合併後は天草市,天草市
43527,熊本県,倉岳町,ｸﾏﾓﾄｹﾝ,ｸﾗﾀｹﾏﾁ,欠番,H18.3.27,43215,天草市,ｱﾏｸｻｼ,合併後は天草市,天草市
43528,熊本県,栖本町,ｸﾏﾓﾄｹﾝ,ｽﾓﾄﾏﾁ,欠番,H18.3.27,43215,天草市,ｱﾏｸｻｼ,合併後は天草市,天草市
43529,熊本県,新和町,ｸﾏﾓﾄｹﾝ,ｼﾝﾜﾏﾁ,欠番,H18.3.27,43215,天草市,ｱﾏｸｻｼ,合併後は天草市,天草市
43530,熊本県,五和町,ｸﾏﾓﾄｹﾝ,ｲﾂﾜﾏﾁ,欠番,H18.3.27,43215,天草市,ｱﾏｸｻｼ,合併後は天草市,天草市
43531,熊本県,苓北町,ｸﾏﾓﾄｹﾝ,ﾚｲﾎｸﾏﾁ,,,43531,,,,苓北町
43532,熊本県,天草町,ｸﾏﾓﾄｹﾝ,ｱﾏｸｻﾏﾁ,欠番,H18.3.27,43215,天草市,ｱﾏｸｻｼ,合併後は天草市,天草市
43533,熊本県,河浦町,ｸﾏﾓﾄｹﾝ,ｶﾜｳﾗﾏﾁ,欠番,H18.3.27,43215,天草市,ｱﾏｸｻｼ,合併後は天草市,天草市
44000,大分県,,ｵｵｲﾀｹﾝ,,,,44000,,,,
44201,大分県,大分市,ｵｵｲﾀｹﾝ,ｵｵｲﾀｼ,,,44201,,,,大分市
44202,大分県,別府市,ｵｵｲﾀｹﾝ,ﾍﾞｯﾌﾟｼ,,,44202,,,,別府市
44203,大分県,中津市,ｵｵｲﾀｹﾝ,ﾅｶﾂｼ,,,44203,,,,中津市
44204,大分県,日田市,ｵｵｲﾀｹﾝ,ﾋﾀｼ,,,44204,,,,日田市
44205,大分県,佐伯市,ｵｵｲﾀｹﾝ,ｻｲｷｼ,,,44205,,,,佐伯市
44206,大分県,臼杵市,ｵｵｲﾀｹﾝ,ｳｽｷｼ,,,44206,,,,臼杵市
44207,大分県,津久見市,ｵｵｲﾀｹﾝ,ﾂｸﾐｼ,,,44207,,,,津久見市
44208,大分県,竹田市,ｵｵｲﾀｹﾝ,ﾀｹﾀｼ,,,44208,,,,竹田市
44209,大分県,豊後高田市,ｵｵｲﾀｹﾝ,ﾌﾞﾝｺﾞﾀｶﾀﾞｼ,,,44209,,,,豊後高田市
44210,大分県,杵築市,ｵｵｲﾀｹﾝ,ｷﾂｷｼ,,,44210,,,,杵築市
44211,大分県,宇佐市,ｵｵｲﾀｹﾝ,ｳｻｼ,,,44211,,,,宇佐市
44212,大分県,豊後大野市,ｵｵｲﾀｹﾝ,ﾌﾞﾝｺﾞｵｵﾉｼ,,,44212,,,,豊後大野市
44213,大分県,由布市,ｵｵｲﾀｹﾝ,ﾕﾌｼ,,,44213,,,,由布市
44214,大分県,国東市,ｵｵｲﾀｹﾝ,ｸﾆｻｷｼ,,,44214,,,,国東市
44301,大分県,大田村,ｵｵｲﾀｹﾝ,ｵｵﾀﾑﾗ,欠番,H17.10.1,44210,杵築市,ｷﾂｷｼ,合併後は杵築市,杵築市
44321,大分県,国見町,ｵｵｲﾀｹﾝ,ｸﾆﾐﾁｮｳ,欠番,H18.3.31,44214,国東市,ｸﾆｻｷｼ,合併後は国東市,国東市
44322,大分県,姫島村,ｵｵｲﾀｹﾝ,ﾋﾒｼﾏﾑﾗ,,,44322,,,,姫島村
44323,大分県,国東町,ｵｵｲﾀｹﾝ,ｸﾆｻｷﾏﾁ,欠番,H18.3.31,44214,国東市,ｸﾆｻｷｼ,合併後は国東市,国東市
44324,大分県,武蔵町,ｵｵｲﾀｹﾝ,ﾑｻｼﾏﾁ,欠番,H18.3.31,44214,国東市,ｸﾆｻｷｼ,合併後は国東市,国東市
44325,大分県,安岐町,ｵｵｲﾀｹﾝ,ｱｷﾏﾁ,欠番,H18.3.31,44214,国東市,ｸﾆｻｷｼ,合併後は国東市,国東市
44341,大分県,日出町,ｵｵｲﾀｹﾝ,ﾋｼﾞﾏﾁ,,,44341,,,,日出町
44342,大分県,山香町,ｵｵｲﾀｹﾝ,ﾔﾏｶﾞﾏﾁ,欠番,H17.10.1,44210,杵築市,ｷﾂｷｼ,合併後は杵築市,杵築市
44362,大分県,挾間町,ｵｵｲﾀｹﾝ,ﾊｻﾏﾏﾁ,欠番,H17.10.1,44213,由布市,ﾕﾌｼ,合併後は由布市,由布市
44363,大分県,庄内町,ｵｵｲﾀｹﾝ,ｼョｳﾅｲﾁｮｳ,欠番,H17.10.1,44213,由布市,ﾕﾌｼ,合併後は由布市,由布市
44364,大分県,湯布院町,ｵｵｲﾀｹﾝ,ﾕﾌｲﾝﾁｮｳ,欠番,H17.10.1,44213,由布市,ﾕﾌｼ,合併後は由布市,由布市
44441,大分県,荻町,ｵｵｲﾀｹﾝ,ｵｷﾞﾏﾁ,欠番,H17.4.1,44208,竹田市,ﾀｹﾀｼ,合併後は竹田市,竹田市
44442,大分県,久住町,ｵｵｲﾀｹﾝ,ｸｼﾞｭｳﾏﾁ,欠番,H17.4.1,44208,竹田市,ﾀｹﾀｼ,合併後は竹田市,竹田市
44443,大分県,直入町,ｵｵｲﾀｹﾝ,ﾅｵｲﾘﾏﾁ,欠番,H17.4.1,44208,竹田市,ﾀｹﾀｼ,合併後は竹田市,竹田市
44461,大分県,九重町,ｵｵｲﾀｹﾝ,ｺｺﾉｴﾏﾁ,,,44461,,,,九重町
44462,大分県,玖珠町,ｵｵｲﾀｹﾝ,ｸｽﾏﾁ,,,44462,,,,玖珠町
45000,宮崎県,,ﾐﾔｻﾞｷｹﾝ,,,,45000,,,,
45201,宮崎県,宮崎市,ﾐﾔｻﾞｷｹﾝ,ﾐﾔｻﾞｷｼ,,,45201,,,,宮崎市
45202,宮崎県,都城市,ﾐﾔｻﾞｷｹﾝ,ﾐﾔｺﾉｼﾞｮｳｼ,,,45202,,,,都城市
45203,宮崎県,延岡市,ﾐﾔｻﾞｷｹﾝ,ﾉﾍﾞｵｶｼ,,,45203,,,,延岡市
45204,宮崎県,日南市,ﾐﾔｻﾞｷｹﾝ,ﾆﾁﾅﾝｼ,,,45204,,,,日南市
45205,宮崎県,小林市,ﾐﾔｻﾞｷｹﾝ,ｺﾊﾞﾔｼｼ,,,45205,,,,小林市
45206,宮崎県,日向市,ﾐﾔｻﾞｷｹﾝ,ﾋｭｳｶﾞｼ,,,45206,,,,日向市
45207,宮崎県,串間市,ﾐﾔｻﾞｷｹﾝ,ｸｼﾏｼ,,,45207,,,,串間市
45208,宮崎県,西都市,ﾐﾔｻﾞｷｹﾝ,ｻｲﾄｼ,,,45208,,,,西都市
45209,宮崎県,えびの市,ﾐﾔｻﾞｷｹﾝ,ｴﾋﾞﾉｼ,,,45209,,,,えびの市
45301,宮崎県,清武町,ﾐﾔｻﾞｷｹﾝ,ｷﾖﾀｹﾁｮｳ,欠番,H22.3.23,45201,宮崎市,ﾐﾔｻﾞｷｼ,合併後は宮崎市,宮崎市
45302,宮崎県,田野町,ﾐﾔｻﾞｷｹﾝ,ﾀﾉﾁｮｳ,欠番,H18.1.1,45201,宮崎市,ﾐﾔｻﾞｷｼ,合併後は宮崎市,宮崎市
45303,宮崎県,佐土原町,ﾐﾔｻﾞｷｹﾝ,ｻﾄﾞﾜﾗﾁｮｳ,欠番,H18.1.1,45201,宮崎市,ﾐﾔｻﾞｷｼ,合併後は宮崎市,宮崎市
45321,宮崎県,北郷町,ﾐﾔｻﾞｷｹﾝ,ｷﾀｺﾞｳﾁｮｳ,欠番,H21.3.30,45204,日南市,ﾆﾁﾅﾝｼ,合併後は日南市,日南市
45322,宮崎県,南郷町,ﾐﾔｻﾞｷｹﾝ,ﾅﾝｺﾞｳﾁｮｳ,欠番,H21.3.30,45204,日南市,ﾆﾁﾅﾝｼ,合併後は日南市,日南市
45341,宮崎県,三股町,ﾐﾔｻﾞｷｹﾝ,ﾐﾏﾀﾁｮｳ,,,45341,,,,三股町
45342,宮崎県,山之口町,ﾐﾔｻﾞｷｹﾝ,ﾔﾏﾉｸﾁﾁｮｳ,欠番,H18.1.1,45202,都城市,ﾐﾔｺﾉｼﾞョｳｼ,合併後は都城市,都城市
45343,宮崎県,高城町,ﾐﾔｻﾞｷｹﾝ,ﾀｶｼﾞョｳﾁｮｳ,欠番,H18.1.1,45202,都城市,ﾐﾔｺﾉｼﾞョｳｼ,合併後は都城市,都城市
45344,宮崎県,山田町,ﾐﾔｻﾞｷｹﾝ,ﾔﾏﾀﾞﾁｮｳ,欠番,H18.1.1,45202,都城市,ﾐﾔｺﾉｼﾞョｳｼ,合併後は都城市,都城市
45345,宮崎県,高崎町,ﾐﾔｻﾞｷｹﾝ,ﾀｶｻﾞｷﾁｮｳ,欠番,H18.1.1,45202,都城市,ﾐﾔｺﾉｼﾞョｳｼ,合併後は都城市,都城市
45361,宮崎県,高原町,ﾐﾔｻﾞｷｹﾝ,ﾀｶﾊﾙﾁｮｳ,,,45361,,,,高原町
45362,宮崎県,野尻町,ﾐﾔｻﾞｷｹﾝ,ﾉｼﾞﾘﾁｮｳ,欠番,H22.3.23,45205,小林市,ｺﾊﾞﾔｼｼ,合併後は小林市,小林市
45363,宮崎県,須木村,ﾐﾔｻﾞｷｹﾝ,ｽｷｿﾝ,欠番,H18.3.20,45205,小林市,ｺﾊﾞﾔｼｼ,合併後は小林市,小林市
45381,宮崎県,高岡町,ﾐﾔｻﾞｷｹﾝ,ﾀｶｵｶﾁｮｳ,欠番,H18.1.1,45201,宮崎市,ﾐﾔｻﾞｷｼ,合併後は宮崎市,宮崎市
45382,宮崎県,国富町,ﾐﾔｻﾞｷｹﾝ,ｸﾆﾄﾐﾁｮｳ,,,45382,,,,国富町
45383,宮崎県,綾町,ﾐﾔｻﾞｷｹﾝ,ｱﾔﾁｮｳ,,,45383,,,,綾町
45401,宮崎県,高鍋町,ﾐﾔｻﾞｷｹﾝ,ﾀｶﾅﾍﾞﾁｮｳ,,,45401,,,,高鍋町
45402,宮崎県,新富町,ﾐﾔｻﾞｷｹﾝ,ｼﾝﾄﾐﾁｮｳ,,,45402,,,,新富町
45403,宮崎県,西米良村,ﾐﾔｻﾞｷｹﾝ,ﾆｼﾒﾗｿﾝ,,,45403,,,,西米良村
45404,宮崎県,木城町,ﾐﾔｻﾞｷｹﾝ,ｷｼﾞｮｳﾁｮｳ,,,45404,,,,木城町
45405,宮崎県,川南町,ﾐﾔｻﾞｷｹﾝ,ｶﾜﾐﾅﾐﾁｮｳ,,,45405,,,,川南町
45406,宮崎県,都農町,ﾐﾔｻﾞｷｹﾝ,ﾂﾉﾁｮｳ,,,45406,,,,都農町
45421,宮崎県,門川町,ﾐﾔｻﾞｷｹﾝ,ｶﾄﾞｶﾞﾜﾁｮｳ,,,45421,,,,門川町
45422,宮崎県,東郷町,ﾐﾔｻﾞｷｹﾝ,ﾄｳｺﾞｳﾁｮｳ,欠番,H18.2.25,45206,日向市,ﾋｭｳｶﾞｼ,合併後は日向市,日向市
45423,宮崎県,南郷村,ﾐﾔｻﾞｷｹﾝ,ﾅﾝｺﾞｳｿﾝ,欠番,H18.1.1,45431,美郷町,ﾐｻﾄﾁｮｳ,合併後は美郷町,美郷町
45424,宮崎県,西郷村,ﾐﾔｻﾞｷｹﾝ,ｻｲｺﾞｳｿﾝ,欠番,H18.1.1,45431,美郷町,ﾐｻﾄﾁｮｳ,合併後は美郷町,美郷町
45425,宮崎県,北郷村,ﾐﾔｻﾞｷｹﾝ,ｷﾀｺﾞｳｿﾝ,欠番,H18.1.1,45431,美郷町,ﾐｻﾄﾁｮｳ,合併後は美郷町,美郷町
45426,宮崎県,北方町,ﾐﾔｻﾞｷｹﾝ,ｷﾀｶﾀﾁｮｳ,欠番,H18.2.20,45203,延岡市,ﾉﾍﾞｵｶｼ,合併後は延岡市,延岡市
45427,宮崎県,北川町,ﾐﾔｻﾞｷｹﾝ,ｷﾀｶﾞﾜﾁｮｳ,欠番,H19.3.31,45203,延岡市,ﾉﾍﾞｵｶｼ,合併後は延岡市,延岡市
45428,宮崎県,北浦町,ﾐﾔｻﾞｷｹﾝ,ｷﾀｳﾗﾁｮｳ,欠番,H18.2.20,45203,延岡市,ﾉﾍﾞｵｶｼ,合併後は延岡市,延岡市
45429,宮崎県,諸塚村,ﾐﾔｻﾞｷｹﾝ,ﾓﾛﾂｶｿﾝ,,,45429,,,,諸塚村
45430,宮崎県,椎葉村,ﾐﾔｻﾞｷｹﾝ,ｼｲﾊﾞｿﾝ,,,45430,,,,椎葉村
45431,宮崎県,美郷町,ﾐﾔｻﾞｷｹﾝ,ﾐｻﾄﾁｮｳ,,,45431,,,,美郷町
45441,宮崎県,高千穂町,ﾐﾔｻﾞｷｹﾝ,ﾀｶﾁﾎﾁｮｳ,,,45441,,,,高千穂町
45442,宮崎県,日之影町,ﾐﾔｻﾞｷｹﾝ,ﾋﾉｶｹﾞﾁｮｳ,,,45442,,,,日之影町
45443,宮崎県,五ヶ瀬町,ﾐﾔｻﾞｷｹﾝ,ｺﾞｶｾﾁｮｳ,,,45443,,,,五ヶ瀬町
46000,鹿児島県,,ｶｺﾞｼﾏｹﾝ,,,,46000,,,,
46201,鹿児島県,鹿児島市,ｶｺﾞｼﾏｹﾝ,ｶｺﾞｼﾏｼ,,,46201,,,,鹿児島市
46203,鹿児島県,鹿屋市,ｶｺﾞｼﾏｹﾝ,ｶﾉﾔｼ,,,46203,,,,鹿屋市
46204,鹿児島県,枕崎市,ｶｺﾞｼﾏｹﾝ,ﾏｸﾗｻﾞｷｼ,,,46204,,,,枕崎市
46205,鹿児島県,串木野市,ｶｺﾞｼﾏｹﾝ,ｸｼｷﾉｼ,欠番,H17.10.11,46219,いちき串木野市,ｲﾁｷｸｼｷﾉｼ,合併後はいちき串木野市,いちき串木野市
46206,鹿児島県,阿久根市,ｶｺﾞｼﾏｹﾝ,ｱｸﾈｼ,,,46206,,,,阿久根市
46207,鹿児島県,名瀬市,ｶｺﾞｼﾏｹﾝ,ﾅｾﾞｼ,欠番,H18.3.20,46222,奄美市,ｱﾏﾐｼ,合併後は奄美市,奄美市
